Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151
BR752_1 - Adapter 1	2932651	1119597	436684	235442	207215	184680	164832	165721	151867	145283	135189	129925	119803	111021	104234	95409	91140	83101	69732	67185	62302	55340	52078	47548	43007	37725	36433	32415	30250	28065	23790	23502	21817	20343	19311	17289	16821	15766	17023	13017	11619	12816	11691	11540	11897	10306	17001	2393	6276	8487	8439	5714	7056	6781	6185	5604	6804	5146	4921	5449	4810	2743	1956	5553	2844	2669	1676	5818	2291	2738	1047	442	292	532	1221	1377	1292	1257	1201	1052	895	829	775	717	693	651	650	540	519	496	440	362	355	351	302	259	281	253	282	257	210	169	162	134	134	128	115	124	93	80	64	81	75	50	58	75	70	37	42	42	26	29	22	17	30	31	38	22	12	19	19	24	17	17	23	21	24	17	26	12	16	26	17	25	18	29	14	79	33	54	15612
BR752_2 - Adapter 1	3257177	1204149	498378	250062	209383	186115	164992	173861	141827	148839	129097	131572	119301	120882	93222	93291	105330	60486	86724	63225	50634	55861	51015	49229	45898	37552	31320	35460	25895	29196	22463	23603	21650	19571	19317	17709	21513	16545	10357	12665	25223	4836	7519	16603	6223	24352	11516	3261	17820	2010	4861	2422	2701	1796	6207	8958	2237	5264	11572	2537	2400	7986	2476	1257	7508	7086	1145	1662	1171	465	854	1018	393	375	361	421	442	776	957	900	791	764	725	681	681	610	596	515	483	473	411	344	351	330	307	245	272	258	251	262	201	185	150	127	125	141	106	125	96	92	93	86	83	64	72	72	51	45	55	53	49	36	84	45	28	32	34	22	10	59	33	32	40	25	21	24	21	15	37	21	25	33	17	38	16	39	14	91	23	35	32
BR753_1 - Adapter 1	3786053	1477139	597581	326293	289787	260980	231835	232876	217358	205678	190918	185772	169084	159653	149364	138014	131339	121171	100757	96906	91301	80640	76165	71430	64302	56487	54523	48778	44834	41981	36471	35707	32634	32083	29125	27898	25710	24131	23190	21500	21091	19729	18343	18957	18023	17548	27163	3785	10981	13953	15049	8811	12287	11743	10472	9315	12581	8994	8635	9677	9321	4337	3436	10593	4976	4578	3316	11422	3649	4887	2113	1032	480	1071	2532	2723	2623	2574	2299	1941	1899	1766	1588	1535	1392	1406	1307	1177	1173	1040	903	875	763	689	647	644	611	572	596	551	461	444	348	340	277	293	269	264	262	217	212	181	138	130	111	95	154	102	96	84	58	62	47	55	40	42	45	28	23	23	33	31	24	31	36	37	45	35	27	20	31	45	18	38	15	53	29	83	38	44	9881
BR753_2 - Adapter 1	4142627	1547628	671851	345226	293420	261844	234182	255629	188499	212297	179883	186121	171299	169931	136194	134541	156929	82918	124782	91767	74039	81358	75531	72997	68850	55347	47663	53432	38289	45723	32611	35987	31979	32072	41306	53874	5337	22932	65846	19403	24985	7321	5213	15015	7461	24505	13306	6339	16541	7524	6909	8756	6501	7362	10018	11341	7219	8741	11856	6410	6429	8829	6331	5083	7773	8327	5881	4978	5938	3712	3709	3471	2167	1389	1002	948	964	1269	1410	1478	1557	1532	1419	1390	1315	1316	1247	1100	1085	987	835	860	720	655	620	597	606	585	595	519	473	454	341	322	268	299	259	265	247	216	225	146	147	139	116	136	115	123	106	88	59	80	113	91	47	57	28	31	30	47	28	34	52	26	34	49	35	45	40	38	19	53	24	42	35	64	20	101	45	31	35
BR754_1 - Adapter 1	4174176	1654747	648942	368214	331976	299598	264870	258690	232022	223977	209680	205158	188980	185317	174646	162099	152083	136083	111193	103487	97522	86286	83611	78009	72297	62391	60027	51901	47383	42731	35786	35387	32475	31943	28352	28169	25122	23802	21281	19132	17413	16800	15838	15264	17109	13218	23769	2932	8109	12125	10955	4732	8942	8623	6427	6864	11591	6682	5479	5110	6300	1675	1476	6840	2395	1973	1910	6652	1293	2198	1267	631	191	445	1290	1462	1409	1308	1175	1087	868	842	722	713	642	568	650	558	573	484	414	458	317	316	266	292	274	204	255	222	198	177	169	128	94	105	82	81	84	71	57	91	73	55	56	46	69	36	38	34	41	34	18	31	25	33	28	19	28	11	23	29	12	19	27	35	11	16	29	17	7	26	12	27	11	24	8	76	25	47	12116
BR754_2 - Adapter 1	4649689	1679183	729164	385973	336322	300988	266906	281454	204683	226552	195998	203149	187576	198110	152830	155390	179243	90646	136131	94828	78072	85846	80255	78989	75875	60122	52604	54231	41073	40850	36130	34032	31473	32671	26986	27613	32835	27568	11607	16521	14284	16107	15717	24355	5710	33087	12192	3478	25614	2552	4818	2398	3287	1886	7262	10711	2838	6371	15096	2812	1735	8350	2122	1385	7497	7480	1322	2036	1091	547	948	1100	448	384	401	409	453	892	930	951	749	753	661	682	591	554	586	509	491	424	382	430	297	328	253	275	257	223	243	227	209	177	152	119	93	113	84	83	73	62	93	71	72	55	60	61	40	40	47	38	39	38	64	57	19	46	26	30	17	33	24	22	30	17	18	22	18	33	23	28	10	34	14	26	13	13	19	63	31	20	36
BR755_1 - Adapter 1	3355939	1324861	534122	295286	262889	238537	209409	212179	189215	186069	173260	168922	158180	147586	139879	127333	121951	110712	90973	87531	82021	73498	71512	64564	60126	51348	49919	44023	40633	37992	31712	31428	29762	28589	25992	24218	25887	18819	19923	18621	17655	17477	14894	15842	16450	13395	24022	2850	8808	11226	11311	7733	9345	9284	8503	7705	9808	6756	7124	7638	6349	3911	2729	7873	4496	3859	2500	8553	3445	4123	1769	772	409	936	1980	2086	2018	1911	1904	1616	1445	1257	1219	1051	1107	1028	1010	936	867	807	668	650	550	515	450	462	454	391	433	409	350	308	278	257	174	190	168	158	171	176	146	121	105	95	69	75	90	65	51	50	42	56	52	40	39	22	31	12	24	18	23	23	26	12	29	20	16	22	23	11	11	25	14	25	11	17	18	52	22	81	30825
BR755_2 - Adapter 1	3698975	1349572	596424	309179	267282	239921	209992	220370	179258	184814	167811	164493	161242	150631	126004	130126	125599	92768	97664	88303	74835	73054	68565	63744	61736	50843	48455	44030	37708	35975	33161	30995	28470	28539	25234	24954	25436	18922	20055	18909	22489	17385	12232	17216	15140	51638	15234	4686	9906	2773	6322	2089	2945	1935	7208	10319	4222	6718	10820	4295	4219	8758	5243	2115	6777	12429	4241	2894	2625	860	873	1047	493	521	556	619	569	727	762	1063	1118	1095	1082	975	1005	960	932	852	789	746	630	607	555	501	451	452	427	398	415	389	355	315	267	233	166	180	162	149	178	168	157	119	122	102	73	92	65	74	68	49	62	76	93	58	43	32	23	25	14	22	28	17	53	21	11	22	15	26	19	21	20	38	11	20	12	36	11	66	23	23	34
BR756_1 - Adapter 1	4193133	1643151	666101	366232	328614	295587	263559	259039	236525	226896	212104	205947	190440	184670	171289	159770	151003	137285	111282	107583	98663	88220	87348	77142	73254	63170	60735	53776	49115	45204	37798	38125	34431	32608	32871	27683	27687	24301	23550	21650	19677	19605	17193	17467	16772	16507	25882	3304	9888	11607	11932	8068	9883	9558	8707	7829	9129	6877	6555	7120	5954	3606	2638	6807	3526	3456	2241	6887	2915	3464	1331	595	279	665	1582	1585	1561	1489	1273	1120	1006	907	844	746	696	682	615	610	585	524	448	417	342	316	275	255	305	248	258	244	198	195	144	185	117	115	77	113	70	79	63	76	60	54	52	48	83	36	35	36	48	49	12	21	29	25	33	17	26	22	27	23	23	12	27	31	15	21	24	13	9	23	14	18	17	22	17	80	26	31	6673
BR756_2 - Adapter 1	4574309	1676272	738284	384144	332052	296699	264612	280353	209298	231862	198954	203081	194125	185463	158321	160856	141541	128327	118203	108619	92493	88227	83183	81181	76180	62509	53528	56565	42530	44078	38331	35506	34480	32820	31257	30108	25710	24508	23555	26900	16389	15022	17574	22518	11303	29507	19681	7419	28191	3000	7994	2178	3972	2109	8459	12995	2704	7285	18540	3323	2044	10687	2089	1164	8421	8008	970	1766	799	569	948	1176	525	509	585	487	562	792	969	926	866	845	762	705	656	624	602	544	537	490	414	409	355	317	276	243	309	259	248	231	196	182	139	156	103	119	78	102	90	86	96	76	80	71	63	85	50	59	59	28	46	44	90	62	29	45	10	17	27	61	31	21	35	16	16	36	27	25	28	26	7	35	21	21	19	29	22	70	33	13	39
BR757_1 - Adapter 1	3644862	1444597	580559	309715	275919	250126	223061	223498	207464	195941	182470	178215	159501	154324	141195	131585	125087	115420	95320	91729	86151	75236	71845	65854	59839	52175	49751	44581	41900	39163	32731	32957	29364	27953	24887	24462	21816	21130	19675	18627	17285	19021	13909	15588	15862	12284	22058	2682	8522	10625	10299	8128	9014	8539	7814	6995	7968	5928	6344	6852	5467	4187	2730	6293	4093	3662	2144	6544	3467	4075	1612	725	348	725	1641	1652	1691	1604	1371	1299	1125	1132	1007	911	850	831	869	719	710	622	565	516	410	439	377	394	355	298	331	315	265	251	237	168	157	156	120	128	104	113	93	107	68	55	47	70	80	36	36	55	44	29	22	21	21	20	28	25	18	14	13	20	18	24	16	26	14	19	23	10	17	22	23	26	9	25	14	77	28	35	11050
BR757_2 - Adapter 1	3990547	1490723	647736	330280	280795	251542	225227	242285	185224	198722	175601	178227	161512	165362	125247	129329	138851	89083	112119	87198	75710	76084	70283	64382	62036	51453	48579	45841	38515	36724	34880	31402	28941	27592	24570	24367	22046	22319	21098	17354	18100	18012	11767	17890	10863	15592	14486	9331	29660	3404	9015	2840	5352	2934	7724	11378	2368	6480	23205	2813	1213	11556	1419	1029	8571	5540	821	1542	1042	792	1241	1475	776	680	753	559	627	954	1102	1131	1016	1017	938	846	820	795	823	668	690	570	526	494	400	418	350	372	341	320	328	297	257	236	221	151	154	144	121	132	109	107	108	96	62	63	66	80	68	51	46	51	34	44	30	19	23	22	12	20	18	21	17	18	19	21	18	29	25	16	17	21	13	29	21	18	15	23	7	56	31	19	37
BR758_1 - Adapter 1	3804988	1480600	606196	331195	295724	268319	239152	238195	221782	210281	196643	192731	174746	169610	157279	145639	138936	127534	106588	101502	96085	84383	80319	75018	68121	59251	57961	51614	47185	44777	37449	38134	33560	33228	31279	28650	27882	24795	23791	22164	20637	20514	19314	19303	18044	16969	28269	4027	10858	14080	14229	9385	11693	11572	10038	9111	11529	8663	8263	9287	8233	4429	3622	9907	4663	4444	2956	9923	3730	4481	1774	795	470	894	2056	2276	2211	1942	1787	1598	1394	1336	1289	1123	1084	1038	1009	861	810	727	631	600	481	449	427	441	402	376	375	347	309	280	291	186	186	145	124	167	126	108	110	123	80	71	39	57	65	59	40	42	44	36	30	21	22	29	25	25	18	24	25	19	37	23	24	29	45	29	23	17	15	32	29	17	9	30	21	77	23	49	9441
BR758_2 - Adapter 1	4161516	1542634	678582	349106	299932	267944	238087	257308	195552	216001	183519	194815	174005	183772	138899	138603	166076	85000	132458	94841	75922	84880	78317	77469	72363	59023	48522	57272	38598	48520	33243	40822	33869	42989	19448	28459	30556	36563	8916	38645	23307	19312	5885	28349	11009	51704	15780	5699	14377	3715	7769	3613	4558	3244	9246	12826	5074	8258	13651	5421	5175	11012	6223	2342	8468	13281	4382	3223	3121	1063	1230	1440	723	557	624	607	717	828	970	1178	1137	1146	1137	1047	1007	972	915	814	755	666	588	568	472	433	406	433	393	380	352	328	308	270	251	178	162	148	127	164	131	109	117	87	90	72	49	84	43	65	53	51	34	21	30	38	30	30	17	23	25	34	22	17	25	21	15	43	27	39	28	22	24	50	35	16	13	29	30	68	23	15	36
BR759_1 - Adapter 1	3416164	1329436	546482	309029	277257	250944	224121	220870	199575	192443	178924	174943	165114	156400	149518	137396	130525	117851	96701	91441	85391	76000	72812	68333	62986	54991	53044	45806	42077	38056	32149	31657	28955	28012	26313	24164	22718	20474	19671	16420	15896	15124	14045	14556	13990	13079	22769	3185	8739	43552	18540	2224	11249	6445	1674	956	5303	2255	501	515	807	441	448	2630	1102	711	507	1937	261	147	212	221	86	107	425	808	1025	995	916	857	770	709	605	570	524	535	517	481	406	426	387	303	300	273	255	214	227	196	218	243	186	157	129	120	101	80	73	92	91	65	55	67	43	53	44	36	49	31	25	34	26	26	19	8	21	22	26	16	16	20	37	24	16	13	18	19	16	16	19	10	7	27	9	11	11	14	6	46	16	23	5267
BR759_2 - Adapter 1	3758639	1352846	605717	323620	280726	251835	226421	240456	175714	192402	170252	170799	166703	168242	130382	134542	151475	82205	116920	84197	70539	75727	70943	67595	66658	52902	47862	47358	37556	36740	32534	30205	29622	26627	25063	24209	22328	23427	16196	26217	11054	15840	8188	18866	7267	25356	12244	4803	23180	2216	5086	1859	2934	1549	6458	9666	2022	5487	13191	2491	1546	7467	1639	1098	6248	5963	928	1612	804	413	722	846	377	313	320	341	418	660	766	720	692	629	547	542	514	502	481	448	398	406	356	294	293	254	240	207	214	210	222	236	192	151	115	96	97	83	80	89	89	70	60	53	48	58	48	39	28	59	38	24	32	13	20	10	24	21	12	14	15	14	23	23	12	16	19	14	15	18	16	28	11	19	20	10	9	18	6	49	24	12	21
BR760_1 - Adapter 1	3619237	1390464	533873	278710	242236	215420	191196	189090	173650	166468	154269	149320	136086	129558	119736	109783	104249	95092	78976	75185	70353	62155	59346	53989	48709	42563	40506	35492	32378	30492	25386	25404	22820	21558	20188	19859	16678	16335	15783	21483	3743	12296	10888	11160	11478	9839	16957	2395	4202	7371	7423	4753	6083	5751	5141	4527	5750	4194	3775	4147	3469	1971	1523	4165	2039	1973	1285	4171	1565	1841	740	330	190	406	845	889	812	766	761	647	561	525	458	420	363	342	345	328	296	278	250	221	206	178	166	146	149	137	168	118	121	105	82	78	72	70	48	39	48	45	56	52	36	34	21	21	40	29	20	20	24	34	18	27	20	14	28	9	16	18	13	27	14	21	12	30	28	14	21	20	13	12	9	21	10	16	11	57	16	23	10070
BR760_2 - Adapter 1	3929884	1440048	596685	294198	245395	215867	192614	209015	146748	173879	141196	150663	135271	141948	104768	105391	126055	62332	100214	69251	54113	62477	57814	57401	51661	41959	32969	39357	26642	31933	23390	26275	21348	25957	20508	15703	16485	15752	23663	3570	17828	5445	11449	16984	4874	17881	9311	4947	10336	4958	4206	4944	3575	3840	4927	5527	3361	4208	5119	2740	2612	3431	2513	2186	3202	3072	2046	1761	2100	1340	1241	1185	773	513	389	323	301	415	472	488	442	467	374	379	328	349	324	293	267	249	237	219	204	145	158	140	146	154	156	108	115	94	89	70	75	81	65	58	61	64	50	45	38	37	32	53	28	43	26	18	20	34	26	27	21	11	20	18	14	18	13	14	17	10	9	29	21	23	18	36	18	21	11	19	8	24	10	44	18	13	13
BR761_1 - Adapter 1	3296708	1299110	544633	301701	267316	243900	218598	224726	207479	199574	188002	180330	165117	155039	143819	131293	126512	116392	98957	96120	90690	79066	76468	69342	62180	53697	52188	46461	43404	41177	34751	35215	31615	29471	28695	24721	23878	22575	19868	19423	18934	18148	16828	16274	16834	12883	23620	2833	9010	11674	11252	7764	9426	9031	7911	7197	8818	6212	6328	6889	6207	3337	2549	7119	3754	3158	2156	7166	2670	3251	1415	687	285	674	1551	1602	1671	1596	1394	1247	1124	1010	939	848	910	843	816	760	696	651	603	495	531	425	425	374	360	329	351	348	273	291	219	206	174	162	153	173	118	133	93	110	75	54	58	59	55	58	39	41	39	42	21	19	27	16	24	14	21	23	16	26	24	22	30	22	17	24	20	11	14	27	11	19	6	23	18	84	37	6	917
BR761_2 - Adapter 1	3553478	1354526	603409	314402	272763	244934	217870	236452	192633	203739	180177	181760	165250	168967	126158	130873	134705	95523	110057	97246	80969	80109	74704	67469	65390	54124	49903	48295	39588	39895	36173	33323	33430	29139	29474	22482	24326	32215	22432	12470	14255	22597	11374	19791	10714	20298	17769	7855	27899	3093	10076	2212	5056	2193	8129	11718	2358	7008	20785	3007	1981	11241	1715	1229	8885	6452	879	1642	787	564	1118	1483	568	515	564	537	573	958	1111	1083	1023	930	848	774	868	807	741	696	676	626	575	476	513	397	411	346	356	336	345	336	254	295	218	191	155	161	147	174	118	133	91	96	82	63	54	84	43	56	57	50	63	47	45	38	34	28	13	22	19	43	21	15	25	21	17	26	20	32	23	26	13	40	15	19	7	32	11	53	25	33	24
